student_id,domain,domain_avg_score,domain_trend,domain_completion_rate,domain_overdue_count,ipsative_zscore,label
SYN-0334,stem_logic,65.68,stable,0.83,2,-1.3962,Emerging
SYN-0334,creative_arts,79.96,improving,0.846,1,0.5838,Strength
SYN-0334,physical_movement,72.69,stable,0.89,0,-0.4244,Developing
SYN-0335,language_literacy,68.23,improving,0.722,2,0.5956,Developing
SYN-0335,stem_logic,65.75,improving,0.806,0,0.2917,Developing
SYN-0335,creative_arts,70.01,stable,0.819,2,0.8146,Strength
SYN-0335,physical_movement,49.5,stable,0.706,3,-1.7019,Emerging
SYN-0336,language_literacy,77.75,improving,0.848,1,0.1553,Developing
SYN-0336,stem_logic,94.91,stable,0.979,0,1.4582,Strength
SYN-0336,creative_arts,71.98,stable,0.8,2,-0.2833,Developing
SYN-0336,physical_movement,58.19,declining,0.694,4,-1.3301,Emerging
SYN-0337,language_literacy,64.19,improving,0.89,0,0.3426,Developing
SYN-0337,stem_logic,50.8,stable,0.551,4,-1.6855,Emerging
SYN-0337,creative_arts,64.61,improving,0.808,2,0.4069,Developing
SYN-0337,physical_movement,68.1,improving,0.717,0,0.936,Developing
SYN-0338,language_literacy,62.43,improving,0.769,3,1.5143,Strength
SYN-0338,stem_logic,51.21,declining,0.56,1,-0.4467,Emerging
SYN-0338,creative_arts,46.8,declining,0.555,5,-1.2185,Emerging
SYN-0338,physical_movement,54.63,improving,0.767,3,0.1509,Developing
SYN-0339,language_literacy,100.0,improving,0.932,1,0.5774,Strength
SYN-0339,stem_logic,100.0,stable,1.0,0,0.5774,Strength
SYN-0339,creative_arts,100.0,stable,0.926,0,0.5774,Strength
SYN-0339,physical_movement,86.5,stable,0.994,0,-1.7321,Emerging
SYN-0340,language_literacy,75.62,stable,0.793,0,-0.6968,Emerging
SYN-0340,stem_logic,80.11,stable,1.0,0,0.7045,Strength
SYN-0340,creative_arts,73.91,stable,0.856,0,-1.2323,Emerging
SYN-0340,physical_movement,81.77,stable,0.973,0,1.2246,Strength
SYN-0341,language_literacy,77.82,improving,0.735,2,0.9362,Developing
SYN-0341,stem_logic,50.46,stable,0.495,3,-1.0252,Emerging
SYN-0341,creative_arts,79.57,improving,0.89,1,1.0615,Strength
SYN-0341,physical_movement,51.2,stable,0.577,5,-0.9725,Emerging
SYN-0342,language_literacy,55.66,stable,0.722,3,0.822,Developing
SYN-0342,stem_logic,35.28,improving,0.445,3,-1.2057,Emerging
SYN-0342,creative_arts,39.8,declining,0.558,6,-0.756,Emerging
SYN-0342,physical_movement,58.86,stable,0.78,0,1.1398,Strength
SYN-0343,language_literacy,54.64,declining,0.436,5,0.0186,Emerging
SYN-0343,stem_logic,56.99,stable,0.737,4,0.3462,Developing
SYN-0343,creative_arts,43.29,declining,0.783,2,-1.5632,Emerging
SYN-0343,physical_movement,63.1,stable,0.616,2,1.1985,Developing
SYN-0344,language_literacy,50.06,stable,0.573,4,-0.9345,Emerging
SYN-0344,stem_logic,65.19,declining,0.664,3,-0.1473,Emerging
SYN-0344,creative_arts,100.0,stable,0.994,0,1.6634,Strength
SYN-0344,physical_movement,56.85,declining,0.779,2,-0.5816,Emerging
SYN-0345,language_literacy,55.95,stable,0.638,3,0.4728,Developing
SYN-0345,stem_logic,41.54,declining,0.538,3,-1.1612,Emerging
SYN-0345,creative_arts,64.05,declining,0.709,3,1.3909,Emerging
SYN-0345,physical_movement,45.58,stable,0.619,1,-0.7025,Emerging
SYN-0346,language_literacy,72.04,stable,0.793,0,0.4891,Developing
SYN-0346,stem_logic,76.17,stable,0.642,1,1.1473,Developing
SYN-0346,creative_arts,59.16,stable,0.709,0,-1.5617,Emerging
SYN-0346,physical_movement,68.5,declining,0.817,1,-0.0747,Emerging
SYN-0347,language_literacy,56.1,stable,0.578,4,-1.5445,Emerging
SYN-0347,stem_logic,69.88,improving,0.822,0,0.7983,Strength
SYN-0347,creative_arts,63.9,improving,0.866,0,-0.2179,Developing
SYN-0347,physical_movement,70.85,stable,0.959,0,0.9641,Strength
SYN-0348,language_literacy,57.9,declining,0.64,1,-0.1769,Emerging
SYN-0348,stem_logic,43.91,stable,0.508,1,-1.2293,Emerging
SYN-0348,creative_arts,80.99,declining,0.86,1,1.5601,Emerging
SYN-0348,physical_movement,58.21,stable,0.543,3,-0.154,Developing
SYN-0349,language_literacy,80.24,stable,0.8,2,1.126,Strength
SYN-0349,stem_logic,75.47,stable,0.828,0,0.5739,Strength
SYN-0349,creative_arts,69.15,stable,0.812,2,-0.158,Developing
SYN-0349,physical_movement,57.21,declining,0.802,1,-1.542,Emerging
SYN-0350,language_literacy,69.95,stable,0.75,1,-0.3319,Developing
SYN-0350,stem_logic,63.07,improving,0.887,0,-1.3606,Emerging
SYN-0350,creative_arts,81.51,stable,0.89,0,1.3969,Strength
SYN-0350,physical_movement,74.15,improving,0.922,1,0.2956,Developing
SYN-0351,language_literacy,84.79,improving,0.851,0,1.2701,Strength
SYN-0351,stem_logic,78.32,stable,1.0,1,0.4767,Developing
SYN-0351,creative_arts,71.91,improving,0.758,0,-0.3104,Developing
SYN-0351,physical_movement,62.73,declining,0.732,2,-1.4364,Emerging
SYN-0352,language_literacy,74.91,stable,0.945,0,-0.1793,Developing
SYN-0352,stem_logic,83.24,improving,0.926,1,0.8296,Strength
SYN-0352,creative_arts,63.48,declining,0.786,2,-1.5637,Emerging
SYN-0352,physical_movement,83.93,declining,0.789,0,0.9134,Emerging
SYN-0353,language_literacy,74.81,stable,0.838,0,0.8781,Strength
SYN-0353,stem_logic,76.07,improving,0.867,2,1.0943,Strength
SYN-0353,creative_arts,62.75,stable,0.577,4,-1.1941,Emerging
SYN-0353,physical_movement,65.17,improving,0.8,3,-0.7783,Emerging
SYN-0354,language_literacy,65.99,declining,0.802,1,-0.6959,Emerging
SYN-0354,stem_logic,65.47,stable,0.758,0,-0.7441,Emerging
SYN-0354,creative_arts,92.1,improving,0.921,0,1.7011,Strength
SYN-0354,physical_movement,70.73,stable,0.827,1,-0.261,Developing
SYN-0355,language_literacy,79.55,improving,0.856,1,-0.6711,Emerging
SYN-0355,stem_logic,100.0,stable,1.0,0,1.65,Strength
SYN-0355,creative_arts,84.83,stable,0.968,0,-0.0724,Developing
SYN-0355,physical_movement,77.48,stable,0.827,2,-0.9065,Emerging
SYN-0356,language_literacy,66.69,improving,0.827,4,-0.4515,Developing
SYN-0356,stem_logic,63.81,stable,0.708,2,-0.8654,Emerging
SYN-0356,creative_arts,81.68,improving,0.919,1,1.7025,Strength
SYN-0356,physical_movement,67.15,stable,0.698,4,-0.3855,Developing
SYN-0357,language_literacy,58.19,improving,0.812,0,1.3067,Strength
SYN-0357,stem_logic,53.05,stable,0.472,4,0.4796,Emerging
SYN-0357,creative_arts,41.52,stable,0.851,1,-1.3764,Emerging
SYN-0357,physical_movement,47.53,declining,0.516,4,-0.4099,Emerging
SYN-0358,language_literacy,83.78,stable,1.0,0,0.1181,Developing
SYN-0358,stem_logic,77.92,stable,0.84,2,-0.6062,Emerging
SYN-0358,creative_arts,95.5,stable,1.0,0,1.5668,Strength
SYN-0358,physical_movement,74.09,stable,0.676,5,-1.0787,Emerging
SYN-0359,language_literacy,64.7,stable,0.871,3,-0.0082,Developing
SYN-0359,stem_logic,52.91,declining,0.705,2,-0.8438,Emerging
SYN-0359,creative_arts,87.9,stable,0.774,2,1.6353,Strength
SYN-0359,physical_movement,53.76,stable,0.672,4,-0.7834,Emerging
SYN-0360,language_literacy,75.52,stable,0.704,4,0.8665,Developing
SYN-0360,stem_logic,28.35,improving,0.645,1,-1.6999,Emerging
SYN-0360,creative_arts,65.8,improving,0.725,4,0.3379,Developing
SYN-0360,physical_movement,68.7,improving,0.868,0,0.4954,Developing
SYN-0361,language_literacy,65.67,declining,0.596,1,-1.0413,Emerging
SYN-0361,stem_logic,66.53,stable,0.867,2,-0.9516,Emerging
SYN-0361,creative_arts,84.15,stable,0.886,1,0.8861,Strength
SYN-0361,physical_movement,86.27,stable,0.893,0,1.1068,Strength
SYN-0362,language_literacy,38.52,stable,0.597,2,-0.2939,Developing
SYN-0362,stem_logic,20.7,declining,0.382,5,-0.9206,Emerging
SYN-0362,creative_arts,94.81,improving,0.932,0,1.6863,Strength
SYN-0362,physical_movement,33.46,declining,0.537,2,-0.4718,Emerging
SYN-0363,language_literacy,90.3,stable,0.848,1,1.4593,Strength
SYN-0363,stem_logic,69.78,stable,0.745,1,-1.3489,Emerging
SYN-0363,creative_arts,80.33,stable,0.928,1,0.0943,Developing
SYN-0363,physical_movement,78.14,declining,0.997,1,-0.2047,Emerging
SYN-0364,language_literacy,42.27,stable,0.683,2,-0.6854,Emerging
SYN-0364,stem_logic,55.22,declining,0.782,2,0.4139,Emerging
SYN-0364,creative_arts,67.13,improving,0.848,3,1.4246,Strength
SYN-0364,physical_movement,36.76,declining,0.649,1,-1.153,Emerging
SYN-0365,language_literacy,52.53,declining,0.785,0,-1.5202,Emerging
SYN-0365,stem_logic,83.15,stable,0.9,0,0.4349,Developing
SYN-0365,creative_arts,74.27,stable,0.798,3,-0.1322,Developing
SYN-0365,physical_movement,95.4,stable,1.0,0,1.2175,Strength
SYN-0366,language_literacy,64.99,stable,0.811,0,-0.2184,Developing
SYN-0366,stem_logic,71.93,stable,0.75,2,0.2578,Developing
SYN-0366,creative_arts,88.21,stable,1.0,0,1.3741,Strength
SYN-0366,physical_movement,47.57,stable,0.686,0,-1.4134,Emerging
SYN-0367,language_literacy,86.0,improving,0.763,1,0.9207,Strength
SYN-0367,stem_logic,43.32,declining,0.743,1,-1.5934,Emerging
SYN-0367,creative_arts,83.54,stable,0.737,1,0.7762,Developing
SYN-0367,physical_movement,68.61,declining,0.72,4,-0.1035,Emerging
SYN-0368,language_literacy,62.31,stable,0.647,2,0.2059,Developing
SYN-0368,stem_logic,58.32,stable,0.655,2,-1.2404,Emerging
SYN-0368,creative_arts,65.85,stable,0.909,1,1.4878,Strength
SYN-0368,physical_movement,60.49,declining,0.437,4,-0.4533,Emerging
SYN-0369,language_literacy,73.43,stable,0.937,0,0.179,Developing
SYN-0369,stem_logic,66.88,stable,0.644,0,-1.5733,Emerging
SYN-0369,creative_arts,73.46,declining,1.0,0,0.187,Emerging
SYN-0369,physical_movement,77.28,stable,0.686,2,1.2074,Developing
SYN-0370,language_literacy,75.83,stable,0.761,1,-0.548,Emerging
SYN-0370,stem_logic,88.54,stable,0.92,1,0.8628,Strength
SYN-0370,creative_arts,68.5,stable,0.663,4,-1.3627,Emerging
SYN-0370,physical_movement,90.21,stable,0.914,0,1.0479,Strength
SYN-0371,language_literacy,100.0,stable,0.999,0,1.4567,Strength
SYN-0371,stem_logic,90.81,stable,0.889,1,0.3965,Developing
SYN-0371,creative_arts,79.71,stable,0.748,2,-0.8845,Emerging
SYN-0371,physical_movement,78.98,improving,0.886,0,-0.9687,Emerging
SYN-0372,language_literacy,80.26,stable,0.755,3,0.3852,Developing
SYN-0372,stem_logic,100.0,stable,0.966,0,1.4027,Strength
SYN-0372,creative_arts,48.11,declining,0.677,2,-1.272,Emerging
SYN-0372,physical_movement,62.78,stable,0.745,4,-0.5159,Emerging
SYN-0373,language_literacy,91.58,improving,0.978,0,1.3387,Strength
SYN-0373,stem_logic,83.58,stable,0.72,3,0.3304,Developing
SYN-0373,creative_arts,79.05,improving,1.0,0,-0.2405,Developing
SYN-0373,physical_movement,69.63,declining,0.873,2,-1.4286,Emerging
SYN-0374,language_literacy,63.58,stable,0.774,2,0.2164,Developing
SYN-0374,stem_logic,54.8,improving,0.636,2,-0.9111,Emerging
SYN-0374,creative_arts,55.25,stable,0.648,2,-0.8531,Emerging
SYN-0374,physical_movement,73.95,stable,0.806,2,1.5477,Strength
SYN-0375,language_literacy,69.15,declining,0.604,4,0.2132,Emerging
SYN-0375,stem_logic,75.71,stable,0.685,0,0.8785,Developing
SYN-0375,creative_arts,72.88,stable,0.795,1,0.5914,Strength
SYN-0375,physical_movement,50.46,declining,0.561,2,-1.6831,Emerging
SYN-0376,language_literacy,22.44,declining,0.508,4,-1.354,Emerging
SYN-0376,stem_logic,47.74,stable,0.738,0,0.222,Developing
SYN-0376,creative_arts,67.06,improving,0.593,0,1.4253,Developing
SYN-0376,physical_movement,39.47,stable,0.617,2,-0.2933,Developing
SYN-0377,language_literacy,100.0,stable,1.0,0,1.3314,Strength
SYN-0377,stem_logic,89.79,improving,1.0,0,0.5458,Strength
SYN-0377,creative_arts,74.26,declining,0.826,1,-0.6493,Emerging
SYN-0377,physical_movement,66.75,stable,0.859,0,-1.2279,Emerging
SYN-0378,language_literacy,96.96,stable,0.858,1,0.6342,Strength
SYN-0378,stem_logic,100.0,stable,0.976,0,0.854,Strength
SYN-0378,creative_arts,90.87,stable,0.962,0,0.1942,Developing
SYN-0378,physical_movement,64.89,stable,0.5,6,-1.6825,Emerging
SYN-0379,language_literacy,56.01,improving,0.743,0,0.071,Developing
SYN-0379,stem_logic,32.69,stable,0.628,0,-1.5954,Emerging
SYN-0379,creative_arts,60.38,improving,0.68,2,0.3829,Developing
SYN-0379,physical_movement,71.0,stable,0.823,1,1.1415,Strength
SYN-0380,language_literacy,67.99,stable,1.0,0,-0.0769,Developing
SYN-0380,stem_logic,68.73,stable,0.77,1,0.0101,Developing
SYN-0380,creative_arts,56.92,declining,0.81,2,-1.3793,Emerging
SYN-0380,physical_movement,80.94,stable,0.936,2,1.4462,Strength
SYN-0381,language_literacy,79.99,improving,0.825,1,0.3796,Developing
SYN-0381,stem_logic,68.65,stable,0.621,0,-1.3625,Emerging
SYN-0381,creative_arts,75.05,declining,0.721,2,-0.3793,Emerging
SYN-0381,physical_movement,86.39,stable,1.0,0,1.3622,Strength
SYN-0382,language_literacy,59.75,improving,0.668,4,-0.3866,Developing
SYN-0382,stem_logic,61.36,stable,0.679,0,-0.2952,Developing
SYN-0382,creative_arts,96.13,improving,0.96,0,1.6696,Strength
SYN-0382,physical_movement,49.1,stable,0.598,2,-0.9878,Emerging
SYN-0383,language_literacy,59.41,declining,0.603,2,-0.724,Emerging
SYN-0383,stem_logic,65.33,stable,0.841,1,0.0615,Developing
SYN-0383,creative_arts,76.98,improving,0.849,1,1.6065,Strength
SYN-0383,physical_movement,57.75,improving,0.608,0,-0.944,Emerging
SYN-0384,language_literacy,51.86,stable,0.653,1,-1.5605,Emerging
SYN-0384,stem_logic,69.6,stable,0.782,1,1.0258,Strength
SYN-0384,creative_arts,67.35,stable,0.988,2,0.6972,Strength
SYN-0384,physical_movement,61.45,declining,0.646,3,-0.1625,Emerging
SYN-0385,language_literacy,33.35,stable,0.597,5,-1.4833,Emerging
SYN-0385,stem_logic,56.16,declining,0.704,2,0.5714,Emerging
SYN-0385,creative_arts,46.81,declining,0.83,0,-0.2712,Emerging
SYN-0385,physical_movement,62.95,stable,0.638,2,1.1831,Developing
SYN-0386,language_literacy,83.99,stable,0.778,1,0.4694,Developing
SYN-0386,stem_logic,87.43,stable,0.97,0,1.3933,Strength
SYN-0386,creative_arts,77.94,improving,0.879,1,-1.1588,Emerging
SYN-0386,physical_movement,79.63,improving,0.904,0,-0.7039,Emerging
SYN-0387,language_literacy,91.31,stable,0.965,0,0.4026,Developing
SYN-0387,stem_logic,66.68,stable,0.713,1,-1.6096,Emerging
SYN-0387,creative_arts,87.53,stable,0.817,1,0.0943,Developing
SYN-0387,physical_movement,100.0,stable,1.0,0,1.1127,Strength
SYN-0388,language_literacy,88.56,stable,0.802,0,0.6092,Strength
SYN-0388,stem_logic,50.51,improving,0.684,2,-1.5851,Emerging
SYN-0388,creative_arts,76.65,improving,0.695,3,-0.0778,Developing
SYN-0388,physical_movement,96.27,stable,0.931,1,1.0537,Strength
SYN-0389,language_literacy,76.25,stable,0.995,1,-0.0133,Developing
SYN-0389,stem_logic,74.55,stable,0.688,0,-0.2591,Developing
SYN-0389,creative_arts,67.65,declining,0.813,0,-1.2595,Emerging
SYN-0389,physical_movement,86.91,improving,1.0,0,1.5318,Strength
SYN-0390,language_literacy,45.83,declining,0.667,0,0.7337,Emerging
SYN-0390,stem_logic,38.11,stable,0.75,1,0.0957,Developing
SYN-0390,creative_arts,16.87,declining,0.481,2,-1.6614,Emerging
SYN-0390,physical_movement,47.02,stable,0.655,1,0.8321,Developing
SYN-0391,language_literacy,51.71,stable,0.573,2,-1.4843,Emerging
SYN-0391,stem_logic,89.99,improving,0.802,0,0.6371,Strength
SYN-0391,creative_arts,99.1,improving,1.0,0,1.142,Strength
SYN-0391,physical_movement,73.17,stable,0.921,1,-0.2948,Developing
SYN-0392,language_literacy,83.78,improving,0.854,0,-0.0911,Developing
SYN-0392,stem_logic,80.96,declining,1.0,0,-1.4732,Emerging
SYN-0392,creative_arts,86.67,improving,0.974,0,1.3289,Strength
SYN-0392,physical_movement,84.44,improving,1.0,0,0.2354,Developing
SYN-0393,language_literacy,83.91,improving,0.689,2,0.1496,Developing
SYN-0393,stem_logic,76.88,declining,0.808,1,-1.6765,Emerging
SYN-0393,creative_arts,86.37,stable,1.0,0,0.7896,Strength
SYN-0393,physical_movement,86.17,improving,1.0,0,0.7373,Strength
SYN-0394,language_literacy,22.55,stable,0.459,3,-1.2389,Emerging
SYN-0394,stem_logic,54.76,improving,0.88,1,-0.0568,Developing
SYN-0394,creative_arts,49.42,stable,0.686,0,-0.2528,Developing
SYN-0394,physical_movement,98.52,improving,0.919,1,1.5485,Strength
SYN-0395,language_literacy,72.44,declining,0.881,3,-0.7885,Emerging
SYN-0395,stem_logic,69.78,declining,0.844,2,-1.0293,Emerging
SYN-0395,creative_arts,84.81,improving,0.801,0,0.3316,Developing
SYN-0395,physical_movement,97.56,improving,0.818,4,1.4862,Strength
SYN-0396,language_literacy,84.59,stable,0.992,0,-1.3246,Emerging
SYN-0396,stem_logic,92.0,improving,1.0,0,0.0271,Developing
SYN-0396,creative_arts,90.82,improving,1.0,0,-0.1887,Developing
SYN-0396,physical_movement,100.0,improving,1.0,0,1.4863,Strength
SYN-0397,language_literacy,73.94,improving,0.817,1,1.618,Strength
SYN-0397,stem_logic,61.81,stable,0.654,3,-0.0136,Developing
SYN-0397,creative_arts,57.57,stable,0.467,1,-0.5842,Emerging
SYN-0397,physical_movement,54.33,declining,0.711,1,-1.0202,Emerging
SYN-0398,language_literacy,82.94,declining,0.894,1,1.2467,Emerging
SYN-0398,stem_logic,74.88,improving,0.813,1,0.651,Strength
SYN-0398,creative_arts,48.74,stable,0.64,2,-1.2815,Emerging
SYN-0398,physical_movement,57.74,declining,0.672,2,-0.6163,Emerging
SYN-0399,language_literacy,61.18,improving,0.713,0,-1.3923,Emerging
SYN-0399,stem_logic,69.27,stable,0.787,2,-0.3854,Developing
SYN-0399,creative_arts,76.23,improving,0.815,1,0.4808,Developing
SYN-0399,physical_movement,82.79,stable,0.621,1,1.2969,Developing
SYN-0400,language_literacy,81.17,stable,0.929,0,0.4943,Developing
SYN-0400,stem_logic,68.04,stable,0.83,0,-1.7294,Emerging
SYN-0400,creative_arts,82.08,stable,0.818,1,0.6482,Strength
SYN-0400,physical_movement,81.72,improving,1.0,0,0.587,Strength
SYN-0401,language_literacy,55.99,stable,0.785,0,-0.8105,Emerging
SYN-0401,stem_logic,99.91,improving,1.0,0,1.687,Strength
SYN-0401,creative_arts,58.36,improving,0.812,2,-0.6758,Emerging
SYN-0401,physical_movement,66.71,declining,0.855,0,-0.2007,Emerging
SYN-0402,language_literacy,53.57,declining,0.73,2,-1.39,Emerging
SYN-0402,stem_logic,65.4,stable,0.801,0,0.5438,Strength
SYN-0402,creative_arts,69.81,improving,0.924,0,1.264,Strength
SYN-0402,physical_movement,59.52,stable,0.889,3,-0.4178,Developing
SYN-0403,language_literacy,84.07,stable,0.87,1,1.238,Strength
SYN-0403,stem_logic,59.49,stable,0.621,4,-0.6385,Emerging
SYN-0403,creative_arts,51.22,stable,0.704,4,-1.2693,Emerging
SYN-0403,physical_movement,76.63,stable,0.821,0,0.6698,Strength
SYN-0404,language_literacy,65.45,stable,0.73,3,-0.6808,Emerging
SYN-0404,stem_logic,84.21,stable,0.964,1,1.5686,Strength
SYN-0404,creative_arts,62.55,improving,0.826,0,-1.0279,Emerging
SYN-0404,physical_movement,72.3,stable,0.784,2,0.1401,Developing
SYN-0405,language_literacy,46.47,stable,0.44,4,0.5772,Emerging
SYN-0405,stem_logic,29.9,declining,0.414,3,-1.3727,Emerging
SYN-0405,creative_arts,37.67,declining,0.756,0,-0.4585,Emerging
SYN-0405,physical_movement,52.22,improving,0.532,3,1.2539,Developing
SYN-0406,language_literacy,48.85,declining,0.656,3,-1.3932,Emerging
SYN-0406,stem_logic,66.79,stable,0.94,0,1.1819,Strength
SYN-0406,creative_arts,55.35,stable,0.692,2,-0.46,Developing
SYN-0406,physical_movement,63.23,stable,0.587,4,0.6713,Developing
SYN-0407,language_literacy,86.74,declining,0.987,0,0.1697,Emerging
SYN-0407,stem_logic,96.8,stable,0.766,1,1.5054,Strength
SYN-0407,creative_arts,82.09,improving,0.873,0,-0.4489,Developing
SYN-0407,physical_movement,76.23,declining,0.868,1,-1.2262,Emerging
SYN-0408,language_literacy,85.2,stable,0.845,1,0.6453,Strength
SYN-0408,stem_logic,84.9,improving,0.901,1,0.5963,Strength
SYN-0408,creative_arts,70.59,stable,0.709,1,-1.7292,Emerging
SYN-0408,physical_movement,84.23,improving,0.758,4,0.4877,Developing
SYN-0409,language_literacy,58.96,stable,0.798,3,-1.4012,Emerging
SYN-0409,stem_logic,76.27,improving,0.878,0,0.1182,Developing
SYN-0409,creative_arts,91.05,improving,0.858,0,1.416,Strength
SYN-0409,physical_movement,73.41,improving,0.844,1,-0.133,Developing
SYN-0410,language_literacy,100.0,stable,1.0,1,0.9977,Strength
SYN-0410,stem_logic,100.0,stable,1.0,0,0.9977,Strength
SYN-0410,creative_arts,88.6,improving,1.0,0,-1.0936,Emerging
SYN-0410,physical_movement,89.64,improving,1.0,0,-0.9018,Emerging
SYN-0411,language_literacy,75.35,stable,0.758,1,0.2428,Developing
SYN-0411,stem_logic,91.0,improving,1.0,1,1.2298,Strength
SYN-0411,creative_arts,46.81,stable,0.486,4,-1.5561,Emerging
SYN-0411,physical_movement,72.82,improving,0.947,0,0.0835,Developing
SYN-0412,language_literacy,61.28,declining,0.652,2,0.4834,Emerging
SYN-0412,stem_logic,56.34,stable,0.685,1,-0.1866,Developing
SYN-0412,creative_arts,66.64,declining,0.639,1,1.2094,Emerging
SYN-0412,physical_movement,46.6,stable,0.648,0,-1.5062,Emerging
SYN-0413,language_literacy,82.12,improving,0.955,1,0.3088,Developing
SYN-0413,stem_logic,79.46,improving,0.952,1,-0.0156,Developing
SYN-0413,creative_arts,66.99,declining,0.761,2,-1.5361,Emerging
SYN-0413,physical_movement,89.78,declining,0.94,0,1.2429,Emerging
SYN-0414,language_literacy,67.45,improving,0.756,3,1.0287,Strength
SYN-0414,stem_logic,57.26,declining,0.708,1,-0.9348,Emerging
SYN-0414,creative_arts,56.6,declining,0.685,1,-1.0627,Emerging
SYN-0414,physical_movement,67.13,stable,0.66,0,0.9689,Developing
SYN-0415,language_literacy,72.0,stable,0.85,0,-1.6038,Emerging
SYN-0415,stem_logic,75.77,stable,0.941,1,-0.0804,Developing
SYN-0415,creative_arts,78.16,stable,0.902,1,0.8821,Strength
